,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
10602,0.0,,0,,1.0,0.0,0.2,0.2,0.0,Feb,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
10603,1.0,8.0,0,,11.0,233.0,0.0,0.02,0.0,May,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
10604,0.0,0.0,0,0.0,2.0,10.0,0.0,0.033,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10605,0.0,0.0,0,0.0,11.0,700.0,0.0047,0.025,0.0,May,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
10606,0.0,0.0,0,0.0,101.0,2564.0,0.0013,0.011,4.4,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
10607,0.0,0.0,0,0.0,13.0,297.0,0.0,0.022,0.0,May,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
10608,0.0,0.0,0,0.0,34.0,1642.0,0.0128,0.029,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
10609,0.0,0.0,0,0.0,8.0,155.0,0.025,0.06,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,True,False
10610,0.0,0.0,0,0.0,7.0,256.0,0.0,0.033,0.0,Mar,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
10611,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Jul,iOS,Samsung Internet,Asia,Direct Traffic,Returning_Visitor,False,False
10612,6.0,218.875,1,0.0,113.0,8061.0,0.0069,0.046,2.2,Nov,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
10613,1.0,65.5,0,0.0,8.0,250.0,0.0,0.046,0.0,Mar,Windows,Microsoft Edge,North America,Instagram ads,New_Visitor,False,False
10614,,106.6254744,0,0.0,,5106.0,0.0026,0.013,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
10615,0.0,0.0,0,0.0,6.0,106.0,0.0,0.025,0.0,Sep,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
10616,0.0,0.0,0,0.0,15.0,110.0,0.0167,0.034,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
10617,0.0,0.0,0,0.0,46.0,629.0,0.0,0.014,0.0,Nov,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,True,False
10618,0.0,0.0,0,0.0,2.0,38.0,0.0,0.1,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
10619,5.0,284.0,0,0.0,21.0,367.0,0.0,0.02,17.5,Mar,Windows,Google Chrome,Oceania,Twitter,Returning_Visitor,False,True
10620,2.0,56.0,0,0.0,3.0,48.0,0.0,0.025,0.0,May,MACOS,Google Chrome,Western Europe,Instagram Page,New_Visitor,False,False
10621,3.0,77.4,0,0.0,26.0,797.0,0.0,0.016,17.6,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
10622,3.0,121.0,0,0.0,24.0,781.0,0.0,0.013,14.2,Nov,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,True
10623,2.0,,0,0.0,23.0,1176.0,0.0,0.021,0.0,Mar,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,True,False
10624,0.0,0.0,0,0.0,1.0,2.0,0.0,0.1,0.0,May,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
10625,0.0,0.0,0,0.0,18.0,1551.0,0.0071,0.022,0.0,Oct,iOS,Safari,North America,Google search,Returning_Visitor,False,False
10626,0.0,0.0,0,,3.0,103.0,0.0,0.05,0.0,May,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,False,False
10627,1.0,19.2,0,0.0,55.0,3765.0,0.0166,0.031,13.1,Jul,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
10628,0.0,0.0,0,0.0,12.0,228.0,0.0,0.002,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
10629,3.0,21.25,0,0.0,91.0,3956.0,0.0,0.006,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
10630,5.0,38.2,1,0.0,27.0,566.0,0.0,0.021,0.0,Oct,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
10631,0.0,0.0,0,0.0,12.0,955.0,0.0,0.033,20.8,Nov,MACOS,Safari,Africa,Youtube channel,New_Visitor,False,True
10632,0.0,0.0,0,0.0,,63.0,0.04,0.1,0.0,Dec,iOS,Safari,North America,Youtube channel,Returning_Visitor,False,False
10633,0.0,0.0,0,0.0,40.0,2202.0,0.0133,0.032,0.0,June,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,False
10634,0.0,0.0,0,0.0,19.0,1140.0,0.0645,0.039,0.0,May,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
10635,0.0,0.0,0,0.0,34.0,869.0,0.01,0.017,0.0,May,iOS,Google Chrome,North America,Google search,Returning_Visitor,True,False
10636,6.0,,0,0.0,25.0,546.0,0.0192,0.041,0.0,Mar,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,False,False
10637,0.0,0.0,0,0.0,5.0,43.0,0.1,0.15,0.0,Dec,MACOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
10638,1.0,36.0,0,0.0,21.0,401.0,0.0,0.007,0.0,Mar,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,True,False
10639,1.0,0.0,0,0.0,9.0,314.0,0.045,0.068,0.0,Jul,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,True,False
10640,4.0,142.8,0,,68.0,1077.0,0.0014,0.023,24.8,Jul,Android,Google Chrome,Southern Africa,Bing search,Returning_Visitor,False,False
10641,5.0,150.7942422,0,0.0,18.0,632.0,0.0038,0.019,9.8,Nov,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
10642,0.0,0.0,0,0.0,4.0,132.0,0.0,0.05,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
10643,5.0,70.4,0,0.0,27.0,213.0,0.0,0.017,0.0,June,Windows,Google Chrome,Asia,Youtube ads,Returning_Visitor,True,False
10644,1.0,,0,0.0,28.0,971.0,0.0,0.017,4.5,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,True
10645,2.0,15.0,0,0.0,24.0,288.0,0.0282,0.053,7.2,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,True
10646,4.0,11.1,0,0.0,34.0,654.0,0.0,0.004,0.0,Sep,Windows,Google Chrome,North America,Bing search,New_Visitor,True,False
10647,6.0,,0,0.0,20.0,802.0,0.0,0.004,0.0,May,MACOS,Safari,Eastern Europe,Bing search,New_Visitor,False,False
10648,3.0,38.23333333,1,12.5,206.0,4599.0,0.0086,0.022,4.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
10649,4.0,,1,16.2,43.0,2018.0,0.013,0.022,0.0,Jul,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
10650,0.0,0.0,0,0.0,13.0,1371.0,0.0148,0.055,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10651,0.0,0.0,0,0.0,4.0,196.0,0.0,0.02,0.0,Dec,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,False,False
10652,0.0,0.0,0,0.0,84.0,3778.0,0.0107,0.03,0.0,Sep,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,True,False
10653,,330.4,3,73.1,24.0,1788.0,0.0125,0.04,10.0,Jul,MACOS,Safari,South America,Google search,Returning_Visitor,False,True
10654,4.0,847.79,4,123.5,55.0,1474.0,0.0078,0.014,0.0,Dec,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
10655,11.0,354.5864866,0,0.0,60.0,1770.0,0.0054,0.016,11.0,May,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
10656,0.0,0.0,0,0.0,13.0,430.0,0.0,0.002,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
10657,0.0,0.0,0,0.0,29.0,1951.0,0.0,0.002,24.2,Dec,Android,Google Chrome,North America,Google search,New_Visitor,True,True
10658,0.0,0.0,0,0.0,8.0,90.0,0.0854,0.093,0.0,May,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
10659,2.0,49.75,0,0.0,11.0,228.0,0.0,0.011,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
10660,8.0,119.0,0,0.0,19.0,1027.0,0.0143,0.021,29.7,Dec,MACOS,Safari,South America,Google search,Returning_Visitor,False,True
10661,0.0,0.0,0,0.0,2.0,61.0,0.1,0.15,0.0,Nov,Windows,Opera,Western Europe,Instagram ads,Returning_Visitor,False,False
10662,7.0,263.0,0,0.0,38.0,725.0,0.0053,0.018,6.1,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
10663,6.0,32.18666667,2,172.5,155.0,8071.0,0.0125,0.024,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
10664,7.0,201.8666667,0,0.0,266.0,4757.0,0.0109,0.021,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10665,21.0,1660.133333,7,266.375,25.0,677.0,0.051,0.066,3.3,May,MACOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
10666,0.0,0.0,1,21.0,36.0,681.0,0.0067,0.022,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10667,0.0,0.0,0,0.0,11.0,741.0,0.0245,0.045,0.0,Dec,MACOS,Samsung Internet,North America,Twitter,Returning_Visitor,False,False
10668,7.0,111.6,0,0.0,,,0.0,0.042,0.0,May,Android,Internet Explorer,Western Europe,Youtube ads,Returning_Visitor,False,False
10669,1.0,14.0,0,0.0,17.0,154.0,0.0122,0.044,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
10670,,159.97561,4,1032.0,44.0,1451.0,0.004,0.021,10.7,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,True,True
10671,0.0,0.0,0,0.0,24.0,556.0,0.0034,0.034,0.0,Nov,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
10672,2.0,98.63333333,0,0.0,11.0,335.0,0.0,0.009,0.0,Sep,Windows,Opera,Western Europe,Instagram ads,Returning_Visitor,True,False
10673,0.0,0.0,2,80.0,22.0,1096.0,0.008,0.04,0.0,Mar,Windows,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
10674,1.0,20.5,5,39.5,88.0,1136.0,0.0104,0.021,18.7,Nov,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,True,True
10675,3.0,65.0,2,19.0,210.0,4474.0,0.0,0.004,0.0,May,Windows,Google Chrome,Eastern Europe,Youtube ads,New_Visitor,True,False
10676,1.0,6.0,0,0.0,26.0,1006.0,0.0089,0.039,0.0,Aug,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
10677,2.0,136.0,0,0.0,13.0,379.0,0.0,0.005,0.0,Dec,Android,Google Chrome,Southern Africa,Google search,New_Visitor,False,False
10678,1.0,53.05,0,0.0,132.0,3135.0,0.0099,0.012,27.6,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10679,0.0,0.0,0,0.0,20.0,632.0,0.0,0.005,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,False,False
10680,1.0,,0,0.0,13.0,285.0,0.0,0.013,0.0,Nov,Android,Google Chrome,Western Europe,Youtube ads,New_Visitor,False,False
10681,0.0,0.0,0,0.0,2.0,314.0,0.0,0.1,0.0,Feb,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
10682,7.0,,1,21.0,170.0,10011.0,0.0027,0.01,0.0,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10683,0.0,0.0,0,0.0,7.0,382.0,0.0,0.05,0.0,Jul,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
10684,5.0,186.4559233,2,38.25,20.0,474.0,0.0,0.004,0.0,Dec,Windows,Microsoft Edge,North America,Facebook ads,New_Visitor,True,False
10685,2.0,28.0,0,0.0,7.0,59.0,0.0667,0.088,0.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
10686,0.0,0.0,0,0.0,7.0,934.0,0.0,0.1,0.0,May,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
10687,1.0,314.0,0,0.0,5.0,172.0,0.04,0.08,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
10688,13.0,202.13,0,0.0,22.0,597.0,0.006,0.012,0.0,Sep,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
10689,,127.05,0,0.0,60.0,1712.0,0.0,0.019,12.4,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
10690,0.0,0.0,0,0.0,20.0,752.0,0.0,0.008,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10691,0.0,,0,0.0,10.0,242.0,0.0174,0.015,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
10692,0.0,0.0,0,0.0,45.0,2791.0,0.027,0.039,0.0,Oct,Windows,Microsoft Edge,Western Europe,Youtube ads,Returning_Visitor,False,False
10693,7.0,452.6,1,82.0,84.0,5635.0,0.0023,0.017,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
10694,1.0,0.0,0,0.0,15.0,374.0,0.08,0.091,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
10695,0.0,0.0,0,0.0,3.0,114.0,0.0,0.057,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10696,5.0,140.2812687,0,0.0,43.0,4949.0,0.0024,0.031,0.0,Nov,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
10697,5.0,164.5333333,0,0.0,24.0,1674.0,0.0222,0.058,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
10698,0.0,,0,0.0,1.0,0.0,0.2,0.2,0.0,Sep,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
10699,0.0,0.0,0,0.0,59.0,1868.0,0.0387,0.093,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
10700,13.0,293.0,2,1928.0,51.0,2782.0,0.0051,0.012,70.3,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10701,0.0,0.0,0,0.0,,244.0,0.0,0.022,0.0,Dec,iOS,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
10702,0.0,0.0,1,119.0,28.0,2029.0,0.01,0.021,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10703,0.0,0.0,0,0.0,19.0,1745.0,0.0,0.006,87.2,Dec,iOS,Safari,Western Europe,Google search,New_Visitor,False,True
10704,0.0,0.0,0,0.0,7.0,114.0,0.0,0.057,0.0,Dec,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,True,False
10705,0.0,0.0,0,0.0,11.0,337.0,0.0286,0.037,0.0,May,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
10706,0.0,0.0,0,0.0,20.0,897.0,0.0383,0.09,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
10707,10.0,1137.5,2,40.0,120.0,3245.0,0.0,0.023,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10708,2.0,257.7,0,0.0,6.0,607.0,0.0222,0.051,0.0,Sep,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10709,1.0,42.0,0,0.0,78.0,1593.0,0.0036,0.023,0.0,May,Android,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
10710,2.0,67.5,1,14.0,17.0,1080.0,0.0,0.005,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,True
10711,5.0,147.0,2,659.0,29.0,1262.0,0.0046,0.021,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
10712,3.0,75.0,0,0.0,47.0,1036.0,0.0054,0.004,0.0,Nov,MACOS,Safari,Northern Africa,Instagram ads,New_Visitor,True,False
10713,1.0,,0,0.0,26.0,791.0,0.01,0.061,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10714,0.0,0.0,1,3.0,16.0,741.0,0.0041,0.022,0.0,Nov,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,False
10715,9.0,138.2,2,324.2,130.0,6108.0,0.0036,0.015,0.0,Oct,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,False,False
10716,3.0,44.03333333,0,,38.0,591.0,0.0067,0.03,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10717,0.0,,0,0.0,4.0,0.0,0.2,0.2,0.0,Nov,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
10718,9.0,,2,0.0,192.0,5479.0,0.0,0.005,19.6,Nov,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
10719,0.0,0.0,0,0.0,53.0,1766.0,0.0,0.012,0.0,Jul,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,True
10720,5.0,146.0,2,81.5,9.0,606.0,0.0,0.019,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
10721,0.0,0.0,0,0.0,152.0,4443.0,0.0015,0.019,5.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,True
10722,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Nov,iOS,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
10723,0.0,0.0,1,5.0,11.0,309.0,0.0112,0.055,0.0,Aug,MACOS,Samsung Internet,Africa,Youtube ads,Returning_Visitor,False,False
10724,1.0,218.2,0,0.0,70.0,2068.0,0.0055,0.011,7.1,Nov,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,False,False
10725,0.0,,0,0.0,5.0,78.0,0.0,0.04,0.0,Sep,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
10726,10.0,790.2,0,0.0,58.0,819.0,0.0045,0.01,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
10727,0.0,,0,0.0,2.0,85.0,0.04,0.16,0.0,Nov,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
10728,3.0,37.0,0,0.0,12.0,219.0,0.0,0.009,0.0,Dec,MACOS,Safari,Western Europe,Affiliate marketing,Returning_Visitor,True,False
10729,0.0,0.0,0,0.0,13.0,182.0,0.0,0.015,0.0,Nov,MACOS,Safari,Asia,Google search,New_Visitor,False,True
10730,,661.82,1,0.0,49.0,1356.0,0.0029,0.021,0.0,May,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,False,False
10731,0.0,0.0,0,0.0,5.0,99.0,0.0,0.053,0.0,Mar,iOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
10732,0.0,0.0,0,0.0,2.0,75.0,0.0667,0.133,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,True,False
10733,5.0,62.34,0,0.0,2.0,8.0,0.0,0.04,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,True
10734,17.0,303.7,0,0.0,209.0,5078.0,0.0115,0.03,0.0,Nov,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,True
10735,2.0,17.6,0,0.0,14.0,1233.0,0.0,0.03,0.0,Aug,Windows,Google Chrome,South America,Bing search,New_Visitor,False,False
10736,0.0,0.0,1,73.0,20.0,642.0,0.0175,0.035,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
10737,0.0,0.0,0,0.0,7.0,358.0,0.0,0.033,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
10738,0.0,0.0,0,0.0,11.0,369.0,0.0,0.012,0.0,May,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,False,False
10739,0.0,0.0,0,,15.0,1791.0,0.025,0.034,0.0,May,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
10740,0.0,0.0,1,6.0,31.0,922.0,0.0133,0.034,0.0,Nov,Windows,Internet Explorer,Asia,Google search,Returning_Visitor,True,False
10741,0.0,0.0,0,0.0,27.0,923.0,0.0,0.001,0.0,Mar,MACOS,Google Chrome,North America,Yahoo Search,Returning_Visitor,True,False
10742,1.0,41.5,1,8.0,38.0,1673.0,0.0263,0.047,5.2,June,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
10743,18.0,332.5666667,4,185.5,80.0,2412.0,0.0,0.008,1.3,Nov,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,True,True
10744,1.0,11.66666667,0,0.0,25.0,469.0,0.0,0.037,0.0,Dec,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
10745,,,3,83.0,70.0,2744.0,0.0036,0.027,16.7,May,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
10746,6.0,149.0833333,0,0.0,32.0,1164.0,0.0,0.009,27.0,May,Windows,Mozilla Firefox,North America,Google search,New_Visitor,False,True
10747,0.0,,0,0.0,8.0,267.0,0.0,0.04,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
10748,4.0,211.4,0,0.0,6.0,94.0,0.05,0.1,0.0,Nov,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
10749,0.0,0.0,0,0.0,41.0,2606.0,0.0,0.003,246.3,Nov,Windows,Microsoft Edge,Western Europe,Google search,New_Visitor,False,True
10750,4.0,113.0,0,0.0,26.0,551.0,0.0,0.01,71.4,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10751,3.0,34.1,0,0.0,1.0,5.0,0.0,0.033,0.0,Oct,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
10752,4.0,45.33333333,0,0.0,44.0,2016.0,0.0,0.006,85.8,Mar,Windows,Opera,North America,Google search,Returning_Visitor,False,True
10753,0.0,0.0,0,,36.0,431.0,0.0127,0.038,0.0,Oct,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
10754,0.0,0.0,0,0.0,5.0,360.0,0.0,0.01,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
10755,2.0,63.0,0,0.0,33.0,871.0,0.0,0.01,0.0,Mar,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
10756,0.0,,0,0.0,2.0,0.0,0.2,0.2,0.0,Aug,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
10757,0.0,0.0,0,0.0,4.0,79.0,0.0,0.067,0.0,Mar,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
10758,0.0,0.0,0,0.0,3.0,181.0,0.0,0.05,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Other,False,False
10759,8.0,238.0616667,0,0.0,6.0,95.0,0.0,0.013,0.0,Oct,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
10760,0.0,0.0,0,0.0,31.0,488.0,0.0087,0.021,0.0,May,Windows,Mozilla Firefox,South America,Bing search,Returning_Visitor,False,False
10761,0.0,0.0,0,0.0,13.0,622.0,0.035,0.068,0.0,May,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
10762,0.0,0.0,0,0.0,1.0,600.0,0.04,0.1,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
10763,2.0,20.85,1,12.6,26.0,1400.0,0.0,0.009,0.0,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,True
10764,0.0,0.0,0,0.0,23.0,888.0,0.0133,0.035,3.5,Oct,MACOS,Safari,South America,Facebook ads,Returning_Visitor,False,False
10765,3.0,17.66666667,0,0.0,,820.0,0.0,0.011,0.0,Mar,Windows,Google Chrome,Western Europe,Youtube channel,New_Visitor,True,False
10766,6.0,89.14885819,1,3.0,29.0,817.0,0.0275,0.044,0.0,May,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
10767,6.0,374.6333333,1,178.6666667,74.0,3716.0,0.0127,0.022,27.7,Nov,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,True
10768,2.0,5.5,0,0.0,30.0,1293.0,0.0,0.01,5.9,Dec,Windows,Google Chrome,Oceania,Youtube channel,New_Visitor,False,True
10769,2.0,,0,0.0,15.0,243.0,0.0,0.007,0.0,Mar,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
10770,2.0,51.0,3,50.5,40.0,1030.0,0.0186,0.042,0.0,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
10771,0.0,0.0,0,0.0,23.0,902.0,0.0161,0.015,0.0,Mar,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
