administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0,0.0,0,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,iOS,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
0,0.0,1,1.6094379124341003,11,5.733341276897746,-4.491841500681089,-2.900422093749666,0.0,Aug,MACOS,Samsung Internet,Africa,Youtube ads,Returning_Visitor,False,False
1,5.384495062789089,0,0.0,70,7.63433723562832,-5.2030071867437115,-4.509860006183766,1.9600947840472698,Nov,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,5,4.356708826689592,0.0,-3.2188758248682006,0.0,Sep,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
10,6.672032945461067,0,0.0,58,6.70808408385307,-5.403677882205863,-4.605170185988091,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0,1.791759469228055,0,0.0,2,4.442651256490317,-3.2188758248682006,-1.8325814637483102,0.0,Nov,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
3,3.6109179126442243,0,0.0,12,5.389071729816501,0.0,-4.710530701645918,0.0,Dec,MACOS,Safari,Western Europe,Affiliate marketing,Returning_Visitor,True,False
0,0.0,0,0.0,13,5.204006687076795,0.0,-4.199705077879927,0.0,Nov,MACOS,Safari,Asia,Google search,New_Visitor,False,True
0,6.493753839851686,1,0.0,49,7.212294468500341,-5.843044541989709,-3.863232841258714,0.0,May,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,5,4.59511985013459,0.0,-2.9374633654300153,0.0,Mar,iOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,4.31748811353631,-2.707550326060559,-2.017406150760383,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,True,False
5,4.127134385045092,0,0.0,2,2.0794415416798357,0.0,-3.2188758248682006,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,True
17,5.713732805509369,0,0.0,209,8.532672762264625,-4.4654082436129325,-3.506557897319982,0.0,Nov,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,True
2,2.833213344056216,0,0.0,14,7.117205503164344,0.0,-3.506557897319982,0.0,Aug,Windows,Google Chrome,South America,Bing search,New_Visitor,False,False
0,0.0,1,4.290459441148391,20,6.464588303689961,-4.045554398052668,-3.3524072174927233,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
0,0.0,0,0.0,7,5.8805329864007,0.0,-3.4112477175156566,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
0,0.0,0,0.0,11,5.910796644040527,0.0,-4.422848629194137,0.0,May,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,False,False
0,0.0,1,1.791759469228055,31,6.826545223556594,-4.319991243754429,-3.3813947543659757,0.0,Nov,Windows,Internet Explorer,Asia,Google search,Returning_Visitor,True,False
1,3.713572066704308,1,2.0794415416798357,38,7.422373700986824,-3.638186339798418,-3.0576076772720784,1.6486586255873816,June,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
18,5.805134968916488,4,5.22305488204749,80,7.788211557847076,0.0,-4.8283137373023015,0.26236426446749106,Nov,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,True,True
1,2.3978952727983707,0,0.0,25,6.150602768446279,0.0,-3.2968373663379125,0.0,Dec,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
0,1.791759469228055,3,4.418840607796598,70,7.917171988845776,-5.626821433520073,-3.611918412977808,2.8154087194227095,May,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
6,5.003946305945459,0,0.0,32,7.059617628291383,0.0,-4.710530701645918,3.295836866004329,May,Windows,Mozilla Firefox,North America,Google search,New_Visitor,False,True
0,1.791759469228055,0,0.0,8,5.58724865840025,0.0,-3.2188758248682006,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
4,5.351858133476067,0,0.0,6,4.543294782270004,-2.995732273553991,-2.3025850929940455,0.0,Nov,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
3,3.5263605246161616,0,0.0,1,1.6094379124341003,0.0,-3.4112477175156566,0.0,Oct,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
0,0.0,0,0.0,5,5.886104031450156,0.0,-4.605170185988091,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
2,4.143134726391533,0,0.0,33,6.769641976852503,0.0,-4.605170185988091,0.0,Mar,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Aug,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,4,4.3694478524670215,0.0,-2.703062659591171,0.0,Mar,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,3,5.198497031265826,0.0,-2.995732273553991,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Other,False,False
8,5.472270673671475,0,0.0,6,4.553876891600541,0.0,-4.3428059215206005,0.0,Oct,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,31,6.1903154058531475,-4.744432253321599,-3.863232841258714,0.0,May,Windows,Mozilla Firefox,South America,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,13,6.432940092739179,-3.3524072174927233,-2.6882475738060303,0.0,May,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,1,6.396929655216146,-3.2188758248682006,-2.3025850929940455,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2,2.995732273553991,1,2.533696813957432,26,7.24422751560335,0.0,-4.710530701645918,0.0,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,True
0,0.0,0,0.0,23,6.78897174299217,-4.319991243754429,-3.3524072174927233,1.252762968495368,Oct,MACOS,Safari,South America,Facebook ads,Returning_Visitor,False,False
6,4.48863636973214,1,1.0986122886681098,29,6.705639094860003,-3.5935692743096115,-3.123565645063876,0.0,May,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
6,5.924255797414532,1,5.185521872589259,74,8.22040309993373,-4.3661532855175915,-3.816712825623821,3.3214324131932926,Nov,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,True
2,1.6094379124341003,0,0.0,30,7.164720378771857,0.0,-4.605170185988091,1.7749523509116738,Dec,Windows,Google Chrome,Oceania,Youtube channel,New_Visitor,False,True
2,1.791759469228055,0,0.0,15,5.493061443340548,0.0,-4.961845129926823,0.0,Mar,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
2,3.9318256327243257,3,3.9219733362813143,40,6.937314081223682,-3.9845936982629815,-3.170085660698769,0.0,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,23,6.804614520062624,-4.12893600699172,-4.199705077879927,0.0,Mar,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,20,6.052089168924417,0.0,-3.575550768806933,0.0,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,4,5.267858159063328,0.0,-3.2188758248682006,0.0,May,Windows,Internet Explorer,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3,4.2626798770413155,0,0.0,43,7.845024417241484,-6.812445099177812,-4.509860006183766,2.785011242238338,Nov,Android,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,True,True
0,1.791759469228055,0,0.0,3,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2,0.0,0,0.0,16,6.71901315438526,-3.8212686421596818,-3.270169119255751,0.0,May,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,13,6.1675164908883415,-5.599422459331958,-3.123565645063876,0.0,Nov,Windows,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,True,False
1,4.060443010546419,1,4.290459441148391,11,5.981414211254481,0.0,-5.115995809754082,4.110873864173311,Dec,Android,Google Chrome,South America,Google search,Returning_Visitor,True,True
1,1.791759469228055,0,0.0,7,6.836259277277067,0.0,-4.268697949366879,0.0,Nov,Windows,Microsoft Edge,North America,Google search,New_Visitor,False,True
0,0.0,0,0.0,1,3.8066624897703196,0.0,-2.3025850929940455,0.0,May,MACOS,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,27,6.406879986069314,-3.912023005428146,-3.2188758248682006,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
9,4.859812404361672,0,0.0,24,6.588926477533519,0.0,-3.649658740960655,2.8449093838194073,Dec,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,True
1,5.765191102784844,0,0.0,26,5.886104031450156,-3.146555163288575,-3.4112477175156566,0.0,May,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,43,7.545918151209323,-4.853631545286591,-4.199705077879927,0.0,Dec,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
1,2.5649493574615367,0,0.0,126,8.426173793029069,-4.160484364726646,-2.9187712324178627,0.0,Nov,Windows,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,37,6.959398512133975,-3.022076248893593,-2.322787800311565,0.0,Aug,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,8,5.10594547390058,0.0,-4.074541934925921,0.0,Mar,iOS,Safari,North America,Yahoo Search,Returning_Visitor,True,False
0,0.0,0,0.0,40,8.405367376233981,0.0,-5.521460917862246,0.0,Dec,Windows,Google Chrome,North America,Google search,Other,False,False
0,0.0,0,0.0,7,5.099866427824199,0.0,-3.912023005428146,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
4,6.244166900663736,2,4.1588830833596715,31,7.240649694255466,-3.9633162998156966,-3.540459448995663,2.322387720290225,Dec,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,28,6.461468176353717,-4.283086686818978,-3.611918412977808,0.0,Nov,MACOS,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0,0.0,1,3.2188758248682006,41,6.964135612418245,0.0,-4.199705077879927,2.1400661634962708,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,7,6.343880434126331,0.0,-3.4112477175156566,0.0,May,MACOS,Samsung Internet,Asia,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,17,5.662960480135946,-3.4577677331505496,-2.8134107167600364,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Mar,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
2,2.833213344056216,0,0.0,60,7.216709486709457,-3.9845936982629815,-3.3524072174927233,0.5877866649021191,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1,1.6094379124341003,0,0.0,5,5.733341276897746,0.0,-3.6888794541139363,0.0,Mar,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
1,2.0794415416798357,0,0.0,37,7.840312983320164,-5.132802928070463,-3.816712825623821,2.970414465569701,Dec,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,39,6.739336627357174,-4.595219855134923,-3.9633162998156966,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
2,6.9363427358340495,0,0.0,59,7.431299675155903,-5.06720564558465,-4.135166556742356,0.0,Mar,Android,Google Chrome,North America,Twitter,Returning_Visitor,True,False
9,4.6913478822291435,1,2.833213344056216,159,7.295735072749282,0.0,-4.199705077879927,2.4849066497880004,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,21,7.224753405767971,0.0,-5.521460917862246,0.0,Mar,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
4,1.791759469228055,0,0.0,26,6.386879319362645,-4.092346559559427,-3.3242363405260273,3.122364924487357,Oct,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
2,4.499809670330265,0,0.0,83,8.080546965824498,0.0,-4.509860006183766,0.0,Mar,Windows,Microsoft Edge,South America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,23,6.748759547491679,0.0,-3.506557897319982,0.0,Nov,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,True,False
10,4.844187086458591,0,0.0,118,8.400659375160286,-5.683979847360021,-4.605170185988091,0.0,June,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,True,False
6,1.791759469228055,1,3.079613757534693,37,6.755768921984255,-6.074846156047033,-4.3428059215206005,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,9,6.504288173536645,-3.6888794541139363,-3.270169119255751,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,7,4.30406509320417,-2.707550326060559,-2.703062659591171,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,13,5.214935757608986,0.0,-5.115995809754082,0.0,Sep,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
1,2.772588722239781,0,0.0,5,5.950642552587727,0.0,-4.422848629194137,0.0,Aug,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
1,3.8501476017100584,0,0.0,2,2.9444389791664403,0.0,-2.703062659591171,0.0,Aug,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
7,5.2574953720277815,2,4.532599493153256,22,6.70808408385307,0.0,-4.074541934925921,2.6026896854443837,Nov,Windows,Google Chrome,North America,Youtube channel,New_Visitor,True,True
0,0.0,1,5.594711379601839,22,6.304448802421981,-3.9633162998156966,-4.017383521085972,0.0,Nov,Android,Yandex,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,25,6.131226489483141,-5.472670753692815,-4.509860006183766,0.0,May,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,5,4.882801922586371,-3.402197881995739,-2.995732273553991,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
5,5.198497031265826,0,0.0,87,8.018954683155718,-5.654992310486769,-3.7722610630529876,1.4586150226995167,May,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
1,0.6931471805599453,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,May,Android,Google Chrome,Africa,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,14,4.912654885736052,-3.338222582500767,-2.703062659591171,0.0,Mar,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,6,4.955827057601261,0.0,-2.995732273553991,0.0,Mar,Windows,QQ,South America,Yahoo Search,Returning_Visitor,False,False
0,0.0,0,0.0,14,6.7661917146603505,0.0,-3.611918412977808,0.0,Feb,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,11,4.969813299576001,0.0,-4.268697949366879,0.0,Nov,MACOS,Safari,Africa,Google search,New_Visitor,False,False
1,3.713572066704308,5,5.890262041598819,5,5.4510384535657,0.0,-3.3813947543659757,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,22,6.897704943128636,-4.605170185988091,-3.7297014486341915,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0,4.605170185988092,4,5.38757390544107,23,6.284134161070802,-5.744604469176456,-4.017383521085972,0.0,Dec,Android,Android,Eastern Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,48,6.576469569048224,-4.615220521841593,-4.3428059215206005,0.0,Dec,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
1,4.605170185988092,0,0.0,7,5.583496308781699,-2.995732273553991,-2.9374633654300153,0.0,Feb,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
1,3.871201010907891,0,0.0,21,7.059617628291383,0.0,-3.575550768806933,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
2,4.204692619390966,0,0.0,4,2.995732273553991,-3.575550768806933,-2.8134107167600364,0.0,Jul,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3,4.90527477843843,6,5.017279836814924,73,7.669961995473577,-4.4654082436129325,-3.611918412977808,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,7,6.964135612418245,0.0,-2.900422093749666,0.0,Nov,iOS,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
5,3.8066624897703196,0,0.0,45,7.596894438144544,-5.360192770266124,-3.9633162998156966,2.186051276738094,Mar,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,17,6.39024066706535,0.0,-3.4112477175156566,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,1,2.0794415416798357,4,4.477336814478207,0.0,-2.703062659591171,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,False,False
1,2.4849066497880004,0,0.0,4,4.897839799950911,-2.613194670089531,-2.3025850929940455,0.0,May,MACOS,Safari,Northern Africa,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,6,6.298949246855942,0.0,-3.611918412977808,0.0,Mar,MACOS,Safari,South America,Google search,Returning_Visitor,False,False
6,1.791759469228055,3,5.511410582008745,14,6.81783057145415,-3.9845936982629815,-3.3242363405260273,0.0,Dec,MACOS,Safari,Southern Africa,Direct Traffic,Returning_Visitor,False,False
1,3.044522437723423,0,0.0,20,5.934894195619588,-4.06284589516273,-3.540459448995663,0.0,Mar,MACOS,Safari,Africa,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,4,4.74493212836325,0.0,-2.703062659591171,0.0,Dec,iOS,Safari,North America,Youtube channel,New_Visitor,False,False
1,5.123963979403259,0,0.0,13,5.6937321388027,-2.6283152330833564,-2.4769384801388235,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
3,1.791759469228055,0,0.0,3,4.143134726391533,0.0,-3.540459448995663,0.0,June,MACOS,Safari,North America,Instagram Page,New_Visitor,False,False
6,4.382026634673881,0,0.0,38,6.906754778648554,-4.199705077879927,-3.6888794541139363,0.0,Sep,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,6,6.782192056006791,0.0,-3.540459448995663,4.085976312551584,Dec,Android,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,True,True
